0,0.18131663358118988,
1,0.08766216066983357,
2,0.06141849461670588,
3,0.05241454386288955,
4,0.052969365677965626,
5,0.051893009920077164,
6,0.049815476602835564,
7,0.04899227344817791,
8,0.049091980113146985,
9,0.04886160359133662,
10,0.04984189743323031,
11,0.04847123049611523,
12,0.04935502306697924,
13,0.049183602208558344,
14,0.10446546312392528,
15,0.22467920295541938,
16,0.2181434947008577,
17,0.21891698484776462,
18,0.201077242945824,
19,0.19820693102638956,
20,0.1977111279351607,
21,0.19802383022976938,
22,0.19741481126391358,
